"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Genus"
"12596212f81c470bb18586314a5ea8e2",9.08901706676102,0.726702082244496,1.50439211811005,0.483053635748533,0.629057653259324,0.906823370282921,"Howardella"
"19715b1593c19aa6d35a4d1e3cd09374",45.6601280280828,0.613468152306956,1.09369991276,0.560910854202084,0.574858310229903,0.906823370282921,"Lachnospiraceae_UCG-004"
"c5e48d33cc9cb2091f9867c5937315dd",168.298937437869,0.4110861204981,1.08742676969876,0.378035681990778,0.705404087051041,0.922563520472018,"Mobiluncus"
"de68af3f62b2b04e42f894e18839bb57",18.2242992903181,-0.437346567173836,1.23428580886622,-0.354331682364208,0.723090326856446,0.922563520472018,"Dielma"
"6f980c6f3f2ffefd2013c721461cc1c6",5.31026254699817,-0.491030552872729,1.28066011296054,-0.383419884716796,0.701408461952946,0.922563520472018,"Holdemania"
"1b9ab7ba8573cbfe5f1a9f59f0b38ff4",5.24479299902813,0.569025384043714,1.60218189572062,0.355156543438397,0.722472318544582,0.922563520472018,"Asaccharobacter"
"b2574632cd105083065793a728d40c81",3058.06381659451,0.248922675077388,0.570653701359378,0.436206186842245,0.662687139535894,0.922563520472018,"Peptoniphilus"
"e335f74033bc634af43ee6baa84fa247",18.0047342487173,0.479428719875176,1.34148351430316,0.35738696358428,0.720802134779811,0.922563520472018,"Romboutsia"
"bffd79a65e1cd0c98d984f7df8f1ed09",5.26058804930612,-0.984206454000792,2.50331407895207,-0.393161394439485,0.694200281269612,0.922563520472018,"Megasphaera"
"6bbff26a22040581ff0e24f9b5b40830",383.206942495355,-0.843277997438642,2.13119407016109,-0.395683344490023,0.692338644000658,0.922563520472018,"Acidaminococcus"
"ec6732c2e0d4cf64b3d0350e7fe3defb",202.21690827946,0.330885637097431,0.850611835611435,0.388997217349538,0.697278204834069,0.922563520472018,"Roseburia"
"6b5c5532185593c41966b2173ea9df1c",7.00770514714341,-0.560921894061778,1.44462800337483,-0.388281199555454,0.697807948600867,0.922563520472018,"Lachnospiraceae_UCG-009"
"f98dab4619ff896a9cee45a9b9ddc792",13.8039338818784,0.508177620889066,1.50997555191171,0.336546919746937,0.736458475940894,0.928941941243628,"Intestinimonas"
"27f098662c8f87b4aaff903d9c0f28d3",161.515438522238,0.270563492123116,1.00634996705857,0.268856263705097,0.788040294581315,0.942957178783198,"Bilophila"
"820f6693f569e339f183638cd73a7fe6",38.8569076939252,-0.237382424271487,1.00448208686542,-0.236323203146669,0.813181883279489,0.942957178783198,"Lawsonella"
"a814e18dc6c018749b8c0e8f314a63aa",3.98274234223111,0.483395942380525,1.89117057714356,0.255606738082109,0.798254514974029,0.942957178783198,"Winkia"
"a730ef0685ea600be854be1842a6b362",46.4970024345908,-0.304490443434951,0.999717778170368,-0.304576401544257,0.760688795395899,0.942957178783198,"Odoribacter"
"ca647fe90e501808421954e5fbf9faa6",148.212898701397,-0.303554701778399,1.18139638793079,-0.256945682989665,0.797220704204741,0.942957178783198,"Peptostreptococcus"
"2489471b3729e885a2c1ddaa10774d8e",14.3452961274108,0.395493533726587,1.77853590306588,0.222370283919952,0.824025642720452,0.942957178783198,"Negativibacillus"
"a18c0c17fce3d52dc60506e8730bc996",52.1585457948956,0.237732394880051,0.879024538593298,0.270450237100883,0.786813895865487,0.942957178783198,"Agathobaculum"
"4e2e6735331ad01a30c94d2f4c285dc2",8.78627043886157,-0.450667935962537,1.95400544229268,-0.23063801472004,0.817596032210436,0.942957178783198,"CAG-56"
"b1a2eb74f17971864ed1ed964da108e5",97.9213677127512,-0.581579152940434,2.47241961945548,-0.235226718136349,0.814032769638346,0.942957178783198,"Sneathia"
"209b0f9c375da503e050c43a24e70855",34.9685681498356,0.218857914134333,1.0929078262847,0.200252856527099,0.841282830729099,0.943256507181111,"Negativicoccus"
"7a6dba47692f821cabeaf266b6b36593",214.209907751328,-0.235002180615611,1.1632053373236,-0.202029833491243,0.839893401291229,0.943256507181111,"Incertae_Sedis"
"8d5153b41e59c5ffb5a1fc080eb784cf",37.2677569001522,-0.1830538775803,1.02019899092846,-0.179429581099376,0.857600405918602,0.951936450569649,"Incertae_Sedis"
"08bd43071a06abf56df235fca6655bea",165.245264087337,0.108875313714778,0.703386168098884,0.154787396529344,0.876988927566154,0.963819514453893,"Mediterraneibacter"
"c6c3ab4e828fb40d6e05967b7aac9338",272.287859120142,-0.0773529548823961,0.539144433242712,-0.143473529750002,0.885916215152178,0.964085292959723,"Blautia"
"4f1ddb6e7d5befadf0b9ab146d9d037b",4.36080039686607,-0.193694230724485,2.55893542687141,-0.0756932858447694,0.939663117789799,0.980994393295895,"Berryella"
"629f41c0de31ba20f5d2b3f4c69e09c1",71.6010828881451,0.0815637444072676,0.813153908572327,0.100305420102415,0.920101854577096,0.980994393295895,"Eggerthella"
"dfbcf643d39da3d96679e19c7ab6b3a1",1.74173046366329,0.218591323927909,2.70929401641282,0.0806820236577091,0.935694833245886,0.980994393295895,"Fastidiosipila"
"e2cfe099d4a73a03ac5f80d4f8369dbc",12.7089364066006,-0.126277832077135,2.21227433339778,-0.0570805483618245,0.954481031314925,0.980994393295895,"NK4A214_group"
"2740cf2417c92847cc298cbd71dd1fcd",16.9671860413263,-0.0918412193616951,1.46224780468435,-0.0628082456800271,0.949919199732325,0.980994393295895,"Veillonella"
"421cbd1d71d34704c6d53377261e213c",3.28157483132276,0.139905439220492,1.76482011952684,0.0792746170969542,0.936814195370691,0.980994393295895,"[Eubacterium]_ventriosum_group"
"644fd07dc284e48b3f9bdbf76078fd2e",150.9621540153,-0.0396747822194818,1.02125363747451,-0.0388490975832357,0.969010700145657,0.986790712992366,"S5-A14a"
"5d08d1eb4b8a0672652dd0fc0af2dcf0",28.2869740952395,0.0204833779792292,1.41602084876745,0.0144654494296879,0.988458643739694,0.991533687215955,"UCG-003"
"77c2dc197e6b3dbebc4ee240c6a1c559",95.6222460232728,-0.00668965430415446,0.630436396449564,-0.0106111486294711,0.991533687215955,0.991533687215955,"Oscillibacter"
