row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Domain	Phylum	Class	Order	Family	Genus	Species
656fc22d077cc5d6ef83285bcd081cbe	2.219658094429249	0.001756606700312713	0.633231265593018	0.002774036589408862	0.9977866418729435	0.998890072806692	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Incertae_Sedis	g__Incertae_Sedis	NA
6b2ddef408d50cd0e2dcf59cb7c65dac	1.297997662512785	0.5350695909842987	0.4717085797065262	1.1343223634329327	0.25665935175602855	0.534513724851049	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Incertae_Sedis	g__Incertae_Sedis	NA
e603a72ebbc7a4fcb5a657b52c3e8c50	1.125785481741557	0.21328776707884803	0.4606867617255319	0.462977851327798	0.6433802430765632	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Incertae_Sedis	g__Incertae_Sedis	NA
078e0fd51a7d5e5b908328591895ba58	1.212798167435756	0.36863811455597134	0.46060159123720146	0.8003405145991548	0.423513535634064	0.6642795753471423	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Incertae_Sedis	g__Incertae_Sedis	NA
9562e97de3789cd3282858fdf6c9d9b5	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__SM2D12	g__Incertae_Sedis	NA
19377431bcdc91653d35f0fc94647e1f	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__KF-JG30-B3	g__Incertae_Sedis	NA
c22fca4bf161aec670f108d97d721ff7	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__Incertae_Sedis	NA
807c29d4e29fc08522008814b7c076d2	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__Incertae_Sedis	NA
69ab0a13268347e6a96cf85a415dc5fd	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__Incertae_Sedis	NA
24577bf48a0acfd6bf24269ed20af563	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__A0839	g__Incertae_Sedis	NA
3a4517e1c206178cddb6959bf9b8ed9b	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Reyranellales	f__Reyranellaceae	g__Reyranella	NA
fb97a846d1d1fef4c17bd668730454b9	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	NA
6ec93cddf0ba04f2816fd600a1c4d5fd	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__SWB02	NA
e529f921adcae0ca6ba1d9148d23802a	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	NA
6472eb8b1e09f892aca2f23182962903	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Xanthobacteraceae	NA	NA
3735efaa015d97c55fbbc3d909a677ea	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Xanthobacteraceae	g__Incertae_Sedis	NA
c63a29416a7eabd7ff67a49489118771	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Xanthobacteraceae	g__Pseudolabrys	NA
e3620a87443a142150a1b20a237c48a2	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Xanthobacteraceae	g__Pseudolabrys	NA
bdc6b2e04197cd0807b9642cb29259df	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Xanthobacteraceae	g__Incertae_Sedis	NA
c6f96c0b79d9a6b82fb53a5518bce977	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Xanthobacteraceae	g__Incertae_Sedis	NA
fcc6bf2c1174f331c7dd8d9c048389ad	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Incertae_Sedis	NA
2e84ce47d75fdd4d78e71af86ef8927e	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Kaistiaceae	g__Kaistia	NA
4bcf49be188ced50df74900b2f088e02	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Methyloligellaceae	g__Incertae_Sedis	NA
efc5ddaa54b16c86f53ab9dc2017b039	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Hyphomicrobiaceae	g__Pedomicrobium	NA
2d16d001e21717f960cf771ae879b1dd	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA
342aa16012d5dd3a335eb453c762ccc0	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	NA
e4ac0ea2d3110a7a0fbb7d37386f53a2	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Elsterales	f__Incertae_Sedis	g__Incertae_Sedis	NA
13146d4939fcf946a0accdf800121e32	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Elsterales	f__Incertae_Sedis	g__Incertae_Sedis	NA
b99a4d2c3620448fcb2d9cbc77dd2b8e	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__NB1-j	c__Incertae_Sedis	o__Incertae_Sedis	f__Incertae_Sedis	g__Incertae_Sedis	NA
6f66ba6c62a32733b88be65908a71afa	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Myxococcota	c__Polyangiia	o__Polyangiales	f__Sandaracinaceae	g__Incertae_Sedis	NA
79f86519148638f865325943211bd56e	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Myxococcota	c__Polyangiia	o__Polyangiales	f__Polyangiaceae	g__Pajaroellobacter	NA
21b726d9e46d31c3340e0ded2ce93cda	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Incertae_Sedis	NA
6349b9390370e0c49a1125963649dfdc	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Myxococcota	c__Polyangiia	o__Haliangiales	f__Haliangiaceae	g__Incertae_Sedis	NA
612b65b15d2a64e55bef0a6f28a0f7d0	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__RCP2-54	c__Incertae_Sedis	o__Incertae_Sedis	f__Incertae_Sedis	g__Incertae_Sedis	NA
324792d80a7bdee8e81e5887b4504842	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Myxococcota	c__bacteriap25	o__Incertae_Sedis	f__Incertae_Sedis	g__Incertae_Sedis	NA
16dedc79dc6331305afc61a06e0a39e9	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__RCP2-54	c__Incertae_Sedis	o__Incertae_Sedis	f__Incertae_Sedis	g__Incertae_Sedis	NA
92046b62c32c7844bc7e53f3094d7a98	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Thermodesulfobacteriota	c__Incertae_Sedis	o__Incertae_Sedis	f__Incertae_Sedis	g__Incertae_Sedis	NA
795c00308bc107978d870eb029091b2f	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__MBNT15	c__Incertae_Sedis	o__Incertae_Sedis	f__Incertae_Sedis	g__Incertae_Sedis	NA
a6835ee7fc97773c805e48c5e8ba3fae	1.3690644933974996	-1.426018499850161	0.3908732565108604	-3.6482887383484606	2.639928538493482e-4	0.005113797056017213	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
d0d02f9ef4d7b00ae2480eff7b6bc314	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadia	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Incertae_Sedis	NA
07f7a53f8a49890a6938be8e5f997f42	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadia	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	NA
239945043a7bf81915359c009bc05289	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadia	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	NA
0df71a4bb1d9fdb124e1516c2c99b1df	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadia	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Incertae_Sedis	NA
ee2315846979ff05c0759ac025d4f7a8	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadia	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Incertae_Sedis	NA
07c881edda2e47c4993e3ef18690a278	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	NA	NA
b579963a73221af76d2cd1095de5d27b	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Rhodanobacteraceae	g__Rudaea	NA
a96ffc478885074f3149a409a56635b2	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Incertae_Sedis	NA
649f026cd615015b1c0f8e760d309122	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Luteimonas	NA
c5cee77da0b9051f359bd257c0308cac	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Rhodanobacteraceae	g__Ahniella	NA
4804669ff00c7ec682696fdd03d60923	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Arenimonas	NA
